,date,count,platform
3238,2021-07-13,380,14
3239,2021-07-14,382,14
3240,2021-07-15,376,14
3241,2021-07-16,374,14
3242,2021-07-17,112,14
3243,2021-07-18,93,14
3244,2021-07-19,380,14
3245,2021-07-20,377,14
3246,2021-07-21,381,14
3247,2021-07-22,384,14
3248,2021-07-23,381,14
3249,2021-07-24,139,14
3250,2021-07-25,109,14
3251,2021-07-26,391,14
3252,2021-07-27,389,14
3253,2021-07-28,393,14
3254,2021-07-29,393,14
3255,2021-07-30,390,14
3256,2021-07-31,153,14
3257,2021-08-01,53,14
3258,2021-08-02,384,14
3259,2021-08-03,371,14
3260,2021-08-04,380,14
3261,2021-08-05,386,14
3262,2021-08-06,390,14
3263,2021-08-07,107,14
3264,2021-08-08,89,14
3265,2021-08-09,384,14
3266,2021-08-10,377,14
3267,2021-08-11,388,14
3268,2021-08-12,384,14
3269,2021-08-13,386,14
3270,2021-08-14,103,14
3271,2021-08-15,75,14
3272,2021-08-16,390,14
3273,2021-08-17,372,14
3274,2021-08-18,387,14
3275,2021-08-19,383,14
3276,2021-08-20,384,14
3277,2021-08-21,109,14
3278,2021-08-22,68,14
3279,2021-08-23,395,14
3280,2021-08-24,385,14
3281,2021-08-25,388,14
3299,2019-12-23,3,15
3300,2019-12-24,2,15
3301,2019-12-25,3,15
3302,2019-12-26,3,15
3303,2019-12-27,3,15
3304,2019-12-28,1,15
3305,2019-12-30,3,15
3306,2019-12-31,1,15
3307,2020-01-04,1,15
3308,2020-01-06,1,15
3309,2020-01-08,2,15
3310,2020-01-10,2,15
3311,2020-01-11,1,15
3312,2020-01-13,1,15
3313,2020-01-15,2,15
3314,2020-01-17,2,15
3315,2020-01-18,1,15
3316,2020-01-20,1,15
3317,2020-01-22,2,15
3318,2020-01-24,2,15
3319,2020-01-25,1,15
3320,2020-01-27,1,15
3321,2020-01-29,2,15
3322,2020-01-31,2,15
3323,2020-02-01,1,15
3324,2020-02-03,1,15
3325,2020-02-05,2,15
3326,2020-02-07,2,15
3327,2020-02-08,1,15
3328,2020-02-10,1,15
3329,2020-02-12,2,15
3330,2020-02-14,2,15
3331,2020-02-15,1,15
3332,2020-02-17,1,15
3333,2020-02-19,6,15
3334,2020-02-20,2,15
3335,2020-02-21,6,15
3336,2020-02-22,2,15
3337,2020-02-24,4,15
3338,2020-02-25,2,15
3339,2020-02-26,7,15
3340,2020-02-27,4,15
3341,2020-02-28,11,15
3342,2020-02-29,3,15
3343,2020-03-01,5,15
3344,2020-03-02,45,15
3345,2020-03-03,32,15
3346,2020-03-04,38,15
3347,2020-03-05,45,15
3348,2020-03-06,61,15
3349,2020-03-07,21,15
3350,2020-03-08,4,15
3351,2020-03-09,38,15
3352,2020-03-10,37,15
3353,2020-03-11,42,15
3354,2020-03-12,59,15
3355,2020-03-13,53,15
3356,2020-03-14,21,15
3357,2020-03-15,7,15
3358,2020-03-16,39,15
3359,2020-03-17,33,15
3360,2020-03-18,43,15
3361,2020-03-19,48,15
3362,2020-03-20,59,15
3363,2020-03-21,25,15
3364,2020-03-22,10,15
3365,2020-03-23,44,15
3366,2020-03-24,43,15
3367,2020-03-25,46,15
3368,2020-03-26,51,15
3369,2020-03-27,58,15
3370,2020-03-28,23,15
3371,2020-03-29,10,15
3372,2020-03-30,32,15
3373,2020-03-31,30,15
3374,2020-04-01,41,15
3375,2020-04-02,40,15
3376,2020-04-03,57,15
3377,2020-04-04,11,15
3378,2020-04-05,6,15
3379,2020-04-06,45,15
3380,2020-04-07,30,15
3381,2020-04-08,46,15
3382,2020-04-09,50,15
3383,2020-04-10,55,15
3384,2020-04-11,11,15
3385,2020-04-12,8,15
3386,2020-04-13,42,15
3387,2020-04-14,36,15
3388,2020-04-15,44,15
3389,2020-04-16,46,15
3390,2020-04-17,58,15
3391,2020-04-18,16,15
3392,2020-04-19,4,15
3393,2020-04-20,41,15
3394,2020-04-21,33,15
3395,2020-04-22,44,15
3396,2020-04-23,51,15
3397,2020-04-24,59,15
3398,2020-04-25,16,15
3399,2020-04-26,9,15
3400,2020-04-27,47,15
3401,2020-04-28,36,15
3402,2020-04-29,50,15
3403,2020-04-30,36,15
3404,2020-05-01,42,15
3405,2020-05-02,8,15
3406,2020-05-03,3,15
3407,2020-05-04,36,15
3408,2020-05-05,28,15
3409,2020-05-06,46,15
3410,2020-05-07,51,15
3411,2020-05-08,58,15
3412,2020-05-09,13,15
3413,2020-05-10,6,15
3414,2020-05-11,33,15
3415,2020-05-12,34,15
3416,2020-05-13,48,15
3417,2020-05-14,46,15
3418,2020-05-15,55,15
3419,2020-05-16,22,15
3420,2020-05-17,9,15
3421,2020-05-18,39,15
3422,2020-05-19,32,15
3423,2020-05-20,46,15
3424,2020-05-21,49,15
3425,2020-05-22,58,15
3426,2020-05-23,22,15
3427,2020-05-24,11,15
3428,2020-05-25,44,15
3429,2020-05-26,39,15
3430,2020-05-27,46,15
3431,2020-05-28,55,15
3432,2020-05-29,62,15
3433,2020-05-30,28,15
3434,2020-05-31,11,15
3435,2020-06-01,46,15
3436,2020-06-02,40,15
3437,2020-06-03,39,15
3438,2020-06-04,73,15
3439,2020-06-05,57,15
3440,2020-06-06,27,15
3441,2020-06-07,6,15
3442,2020-06-08,48,15
3443,2020-06-09,46,15
3444,2020-06-10,47,15
3445,2020-06-11,72,15
3446,2020-06-12,59,15
3447,2020-06-13,28,15
3448,2020-06-14,9,15
3449,2020-06-15,53,15
3450,2020-06-16,48,15
3451,2020-06-17,49,15
3452,2020-06-18,74,15
3453,2020-06-19,61,15
3454,2020-06-20,33,15
3455,2020-06-21,11,15
3456,2020-06-22,51,15
3457,2020-06-23,51,15
3458,2020-06-24,45,15
3459,2020-06-25,74,15
3460,2020-06-26,61,15
3461,2020-06-27,37,15
3462,2020-06-28,15,15
3463,2020-06-29,57,15
3464,2020-06-30,52,15
3465,2020-07-01,33,15
3466,2020-07-02,63,15
3467,2020-07-03,53,15
3468,2020-07-04,24,15
3469,2020-07-05,14,15
3470,2020-07-06,45,15
3471,2020-07-07,37,15
3472,2020-07-08,47,15
3473,2020-07-09,64,15
3474,2020-07-10,54,15
3475,2020-07-11,26,15
3476,2020-07-12,13,15
3477,2020-07-13,46,15
3478,2020-07-14,41,15
3479,2020-07-15,48,15
3480,2020-07-16,69,15
3481,2020-07-17,60,15
3482,2020-07-18,28,15
3483,2020-07-19,14,15
3484,2020-07-20,49,15
3485,2020-07-21,47,15
3486,2020-07-22,47,15
3487,2020-07-23,71,15
3488,2020-07-24,60,15
3489,2020-07-25,32,15
3490,2020-07-26,15,15
3491,2020-07-27,52,15
3492,2020-07-28,49,15
3493,2020-07-29,51,15
3494,2020-07-30,70,15
3495,2020-07-31,65,15
3496,2020-08-01,23,15
3497,2020-08-02,9,15
3498,2020-08-03,38,15
3499,2020-08-04,37,15
3500,2020-08-05,34,15
3501,2020-08-06,58,15
3502,2020-08-07,53,15
3503,2020-08-08,28,15
3504,2020-08-09,14,15
3505,2020-08-10,37,15
3506,2020-08-11,34,15
3507,2020-08-12,34,15
3508,2020-08-13,61,15
3509,2020-08-14,50,15
3510,2020-08-15,22,15
3511,2020-08-16,11,15
3512,2020-08-17,40,15
3513,2020-08-18,40,15
3514,2020-08-19,36,15
3515,2020-08-20,64,15
3516,2020-08-21,56,15
3517,2020-08-22,23,15
3518,2020-08-23,10,15
3519,2020-08-24,45,15
3520,2020-08-25,44,15
3521,2020-08-26,40,15
3522,2020-08-27,66,15
3523,2020-08-28,55,15
3524,2020-08-29,25,15
3525,2020-08-30,14,15
3526,2020-08-31,50,15
3527,2020-09-01,32,15
3528,2020-09-02,37,15
3529,2020-09-03,63,15
3530,2020-09-04,57,15
3531,2020-09-05,22,15
3532,2020-09-06,11,15
3533,2020-09-07,49,15
3534,2020-09-08,37,15
3535,2020-09-09,45,15
3536,2020-09-10,65,15
3537,2020-09-11,59,15
3538,2020-09-12,23,15
3539,2020-09-13,14,15
3540,2020-09-14,48,15
3541,2020-09-15,41,15
3542,2020-09-16,47,15
3543,2020-09-17,69,15
3544,2020-09-18,67,15
3545,2020-09-19,26,15
3546,2020-09-20,15,15
3547,2020-09-21,49,15
3548,2020-09-22,45,15
3549,2020-09-23,46,15
3550,2020-09-24,67,15
3551,2020-09-25,65,15
3552,2020-09-26,33,15
3553,2020-09-27,19,15
3554,2020-09-28,55,15
3555,2020-09-29,54,15
3556,2020-09-30,54,15
3557,2020-10-01,57,15
3558,2020-10-02,55,15
3559,2020-10-03,17,15
3560,2020-10-04,11,15
3561,2020-10-05,42,15
3562,2020-10-06,30,15
3563,2020-10-07,38,15
3564,2020-10-08,58,15
3565,2020-10-09,53,15
3566,2020-10-10,22,15
3567,2020-10-11,8,15
3568,2020-10-12,44,15
3569,2020-10-13,38,15
3570,2020-10-14,39,15
3571,2020-10-15,60,15
3572,2020-10-16,56,15
3573,2020-10-17,19,15
3574,2020-10-18,6,15
3575,2020-10-19,39,15
3576,2020-10-20,36,15
3577,2020-10-21,41,15
3578,2020-10-22,63,15
3579,2020-10-23,56,15
3580,2020-10-24,21,15
3581,2020-10-25,8,15
3582,2020-10-26,44,15
3583,2020-10-27,42,15
3584,2020-10-28,40,15
3585,2020-10-29,66,15
3586,2020-10-30,53,15
3587,2020-10-31,24,15
3588,2020-11-01,9,15
3589,2020-11-02,46,15
3590,2020-11-03,39,15
3591,2020-11-04,36,15
3592,2020-11-05,65,15
3593,2020-11-06,63,15
3594,2020-11-07,23,15
3595,2020-11-08,10,15
3596,2020-11-09,48,15
3597,2020-11-10,42,15
3598,2020-11-11,43,15
3599,2020-11-12,65,15
3600,2020-11-13,66,15
3601,2020-11-14,24,15
3602,2020-11-15,10,15
3603,2020-11-16,51,15
3604,2020-11-17,45,15
3605,2020-11-18,37,15
3606,2020-11-19,63,15
3607,2020-11-20,70,15
3608,2020-11-21,24,15
3609,2020-11-22,13,15
3610,2020-11-23,51,15
3611,2020-11-24,47,15
3612,2020-11-25,39,15
3613,2020-11-26,63,15
3614,2020-11-27,66,15
3615,2020-11-28,28,15
3616,2020-11-29,13,15
3617,2020-11-30,53,15
3618,2020-12-01,65,15
3619,2020-12-02,67,15
3620,2020-12-03,72,15
3621,2020-12-04,72,15
3622,2020-12-05,37,15
3623,2020-12-06,8,15
3624,2020-12-07,54,15
3625,2020-12-08,68,15
3626,2020-12-09,67,15
3627,2020-12-10,72,15
3628,2020-12-11,71,15
3629,2020-12-12,36,15
3630,2020-12-13,9,15
3631,2020-12-14,58,15
3632,2020-12-15,69,15
3633,2020-12-16,68,15
3634,2020-12-17,71,15
3635,2020-12-18,72,15
3636,2020-12-19,37,15
3637,2020-12-20,11,15
3638,2020-12-21,58,15
3639,2020-12-22,70,15
3640,2020-12-23,72,15
3641,2020-12-24,71,15
3642,2020-12-25,72,15
3643,2020-12-26,47,15
3644,2020-12-27,20,15
3645,2020-12-28,67,15
3646,2020-12-29,71,15
3647,2020-12-30,72,15
3648,2020-12-31,68,15
3649,2021-01-01,1,15
3650,2021-01-02,7,15
3651,2021-01-03,4,15
3652,2021-01-04,33,15
3653,2021-01-05,30,15
3654,2021-01-06,32,15
3655,2021-01-07,34,15
3656,2021-01-08,33,15
3657,2021-01-09,21,15
3658,2021-01-10,6,15
3659,2021-01-11,44,15
3660,2021-01-12,53,15
3661,2021-01-13,43,15
3662,2021-01-14,64,15
3663,2021-01-15,59,15
3664,2021-01-16,27,15
3665,2021-01-17,8,15
3666,2021-01-18,42,15
3667,2021-01-19,51,15
3668,2021-01-20,45,15
3669,2021-01-21,62,15
3670,2021-01-22,54,15
3671,2021-01-23,26,15
3672,2021-01-24,7,15
3673,2021-01-25,48,15
3674,2021-01-26,52,15
3675,2021-01-27,37,15
3676,2021-01-28,65,15
3677,2021-01-29,58,15
3678,2021-01-30,26,15
3679,2021-01-31,12,15
3680,2021-02-01,44,15
3681,2021-02-02,44,15
3682,2021-02-03,27,15
3683,2021-02-04,53,15
3684,2021-02-05,60,15
3685,2021-02-06,22,15
3686,2021-02-07,6,15
3687,2021-02-08,42,15
3688,2021-02-09,42,15
3689,2021-02-10,30,15
3690,2021-02-11,50,15
3691,2021-02-12,58,15
3692,2021-02-13,25,15
3693,2021-02-14,5,15
3694,2021-02-15,44,15
3695,2021-02-16,42,15
3696,2021-02-17,22,15
3697,2021-02-18,52,15
3698,2021-02-19,60,15
3699,2021-02-20,37,15
3700,2021-02-21,8,15
3701,2021-02-22,36,15
3702,2021-02-23,33,15
3703,2021-02-24,38,15
3704,2021-02-25,57,15
3705,2021-02-26,64,15
3706,2021-02-27,35,15
3707,2021-02-28,12,15
3708,2021-03-01,42,15
3709,2021-03-02,44,15
3710,2021-03-03,27,15
3711,2021-03-04,56,15
3712,2021-03-05,59,15
3713,2021-03-06,24,15
3714,2021-03-07,6,15
3715,2021-03-08,36,15
3716,2021-03-09,51,15
3717,2021-03-10,31,15
3718,2021-03-11,57,15
3719,2021-03-12,66,15
3720,2021-03-13,25,15
3721,2021-03-14,7,15
3722,2021-03-15,46,15
3723,2021-03-16,49,15
3724,2021-03-17,31,15
3725,2021-03-18,54,15
3726,2021-03-19,65,15
3727,2021-03-20,26,15
3728,2021-03-21,7,15
3729,2021-03-22,47,15
3730,2021-03-23,46,15
3731,2021-03-24,36,15
3732,2021-03-25,54,15
3733,2021-03-26,62,15
3734,2021-03-27,27,15
3735,2021-03-28,7,15
3736,2021-03-29,47,15
3737,2021-03-30,53,15
3738,2021-03-31,34,15
3739,2021-04-01,58,15
3740,2021-04-02,65,15
3741,2021-04-03,26,15
3742,2021-04-04,6,15
3743,2021-04-05,49,15
3744,2021-04-06,45,15
3745,2021-04-07,34,15
3746,2021-04-08,62,15
3747,2021-04-09,70,15
3748,2021-04-10,28,15
3749,2021-04-11,6,15
3750,2021-04-12,50,15
3751,2021-04-13,53,15
3752,2021-04-14,37,15
3753,2021-04-15,60,15
3754,2021-04-16,68,15
3755,2021-04-17,26,15
3756,2021-04-18,8,15
3757,2021-04-19,51,15
3758,2021-04-20,48,15
3759,2021-04-21,40,15
3760,2021-04-22,63,15
3761,2021-04-23,68,15
3762,2021-04-24,26,15
3763,2021-04-25,13,15
3764,2021-04-26,49,15
3765,2021-04-27,50,15
3766,2021-04-28,42,15
3767,2021-04-29,62,15
3768,2021-04-30,70,15
3769,2021-05-01,16,15
3770,2021-05-02,7,15
3771,2021-05-03,48,15
3772,2021-05-04,51,15
3773,2021-05-05,43,15
3774,2021-05-06,56,15
3775,2021-05-07,68,15
3776,2021-05-08,22,15
3777,2021-05-09,5,15
3778,2021-05-10,51,15
3779,2021-05-11,49,15
3780,2021-05-12,40,15
3781,2021-05-13,57,15
3782,2021-05-14,72,15
3783,2021-05-15,27,15
3784,2021-05-16,10,15
3785,2021-05-17,54,15
3786,2021-05-18,52,15
3787,2021-05-19,41,15
3788,2021-05-20,56,15
3789,2021-05-21,68,15
3790,2021-05-22,26,15
3791,2021-05-23,11,15
3792,2021-05-24,57,15
3793,2021-05-25,52,15
3794,2021-05-26,43,15
3795,2021-05-27,59,15
3796,2021-05-28,71,15
3797,2021-05-29,27,15
3798,2021-05-30,10,15
3799,2021-05-31,58,15
3800,2021-06-01,43,15
3801,2021-06-02,35,15
3802,2021-06-03,47,15
3803,2021-06-04,66,15
3804,2021-06-05,18,15
3805,2021-06-06,4,15
3806,2021-06-07,48,15
3807,2021-06-08,48,15
3808,2021-06-09,39,15
3809,2021-06-10,50,15
3810,2021-06-11,66,15
3811,2021-06-12,23,15
3812,2021-06-13,8,15
3813,2021-06-14,49,15
3814,2021-06-15,45,15
3815,2021-06-16,40,15
3816,2021-06-17,52,15
3817,2021-06-18,62,15
3818,2021-06-19,23,15
3819,2021-06-20,7,15
3820,2021-06-21,48,15
3821,2021-06-22,44,15
3822,2021-06-23,40,15
3823,2021-06-24,53,15
3824,2021-06-25,67,15
3825,2021-06-26,29,15
3826,2021-06-27,7,15
3827,2021-06-28,51,15
3828,2021-06-29,47,15
3829,2021-06-30,50,15
3830,2021-07-01,49,15
3831,2021-07-02,58,15
3832,2021-07-03,16,15
3833,2021-07-04,10,15
3834,2021-07-05,48,15
3835,2021-07-06,52,15
3836,2021-07-07,37,15
3837,2021-07-08,48,15
3838,2021-07-09,63,15
3839,2021-07-10,29,15
3840,2021-07-11,7,15
3841,2021-07-12,48,15
3842,2021-07-13,50,15
3843,2021-07-14,35,15
3844,2021-07-15,52,15
3845,2021-07-16,60,15
3846,2021-07-17,19,15
3847,2021-07-18,7,15
3848,2021-07-19,48,15
3849,2021-07-20,46,15
3850,2021-07-21,41,15
3851,2021-07-22,53,15
3852,2021-07-23,62,15
3853,2021-07-24,25,15
3854,2021-07-25,16,15
3855,2021-07-26,53,15
3856,2021-07-27,52,15
3857,2021-07-28,48,15
3858,2021-07-29,54,15
3859,2021-07-30,68,15
3860,2021-07-31,32,15
3861,2021-08-01,6,15
3862,2021-08-02,49,15
3863,2021-08-03,46,15
3864,2021-08-04,41,15
3865,2021-08-05,52,15
3866,2021-08-06,67,15
3867,2021-08-07,20,15
3868,2021-08-08,11,15
3869,2021-08-09,52,15
3870,2021-08-10,49,15
3871,2021-08-11,41,15
3872,2021-08-12,52,15
3873,2021-08-13,66,15
3874,2021-08-14,22,15
3875,2021-08-15,9,15
3876,2021-08-16,53,15
3877,2021-08-17,50,15
3878,2021-08-18,41,15
3879,2021-08-19,54,15
3880,2021-08-20,69,15
3881,2021-08-21,19,15
3882,2021-08-22,10,15
3883,2021-08-23,52,15
3884,2021-08-24,48,15
3885,2021-08-25,48,15
3895,2020-04-01,10,16
3896,2020-04-02,9,16
3897,2020-04-03,9,16
3898,2020-04-04,1,16
3899,2020-04-05,1,16
3900,2020-04-06,10,16
3901,2020-04-07,14,16
3902,2020-04-08,14,16
3903,2020-04-09,14,16
3904,2020-04-10,14,16
3905,2020-04-13,12,16
3906,2020-04-14,14,16
3907,2020-04-15,14,16
3908,2020-04-16,15,16
3909,2020-04-17,15,16
3910,2020-04-18,2,16
3911,2020-04-19,3,16
3912,2020-04-20,15,16
3913,2020-04-21,15,16
3914,2020-04-22,15,16
3915,2020-04-23,15,16
3916,2020-04-24,15,16
3917,2020-04-25,1,16
3918,2020-04-26,2,16
3919,2020-04-27,15,16
3920,2020-04-28,15,16
3921,2020-04-29,15,16
3922,2020-04-30,15,16
3923,2020-05-02,1,16
3924,2020-05-04,1,16
3925,2020-05-05,3,16
3926,2020-05-06,14,16
3927,2020-05-07,12,16
3928,2020-05-08,12,16
3929,2020-05-11,1,16
3930,2020-05-12,12,16
3931,2020-05-13,12,16
3932,2020-05-14,11,16
3933,2020-05-15,12,16
3934,2020-05-16,1,16
3935,2020-05-17,2,16
3936,2020-05-18,12,16
3937,2020-05-19,14,16
3938,2020-05-20,15,16
3939,2020-05-21,15,16
3940,2020-05-22,14,16
3941,2020-05-23,3,16
3942,2020-05-24,1,16
3943,2020-05-25,15,16
3944,2020-05-26,15,16
3945,2020-05-27,15,16
3946,2020-05-28,15,16
3947,2020-05-29,15,16
3948,2020-05-30,3,16
3949,2020-05-31,16,16
3950,2020-06-01,12,16
3951,2020-06-02,12,16
3952,2020-06-03,14,16
3953,2020-06-04,13,16
3954,2020-06-05,11,16
3955,2020-06-06,3,16
3956,2020-06-07,3,16
3957,2020-06-08,13,16
3958,2020-06-09,13,16
3959,2020-06-10,12,16
3960,2020-06-11,14,16
3961,2020-06-12,4,16
3962,2020-06-13,3,16
3963,2020-06-15,15,16
3964,2020-06-16,15,16
3965,2020-06-17,15,16
3966,2020-06-18,15,16
3967,2020-06-19,14,16
3968,2020-06-20,4,16
3969,2020-06-22,12,16
3970,2020-06-23,14,16
3971,2020-06-24,13,16
3972,2020-06-25,14,16
3973,2020-06-26,15,16
3974,2020-06-27,5,16
3975,2020-06-29,16,16
3976,2020-06-30,16,16
3977,2020-07-01,12,16
3978,2020-07-02,13,16
3979,2020-07-03,13,16
3980,2020-07-04,1,16
3981,2020-07-06,10,16
3982,2020-07-07,11,16
3983,2020-07-08,12,16
3984,2020-07-09,12,16
3985,2020-07-10,13,16
3986,2020-07-11,3,16
3987,2020-07-12,1,16
3988,2020-07-13,12,16
3989,2020-07-14,11,16
3990,2020-07-15,12,16
3991,2020-07-16,13,16
3992,2020-07-17,11,16
3993,2020-07-18,5,16
3994,2020-07-19,3,16
3995,2020-07-20,12,16
3996,2020-07-21,12,16
3997,2020-07-22,11,16
3998,2020-07-23,10,16
3999,2020-07-24,9,16
4000,2020-07-25,3,16
4001,2020-07-26,3,16
4002,2020-07-27,9,16
4003,2020-07-28,9,16
4004,2020-07-29,10,16
4005,2020-07-30,10,16
4006,2020-07-31,15,16
4007,2020-08-02,2,16
4008,2020-08-03,9,16
4009,2020-08-04,9,16
4010,2020-08-05,8,16
4011,2020-08-06,10,16
4012,2020-08-07,11,16
4013,2020-08-08,3,16
4014,2020-08-09,1,16
4015,2020-08-10,12,16
4016,2020-08-11,12,16
4017,2020-08-12,11,16
4018,2020-08-13,13,16
4019,2020-08-14,11,16
4020,2020-08-15,4,16
4021,2020-08-17,11,16
4022,2020-08-18,13,16
4023,2020-08-19,15,16
4024,2020-08-20,14,16
4025,2020-08-21,13,16
4026,2020-08-22,4,16
4027,2020-08-23,5,16
4028,2020-08-24,11,16
4029,2020-08-25,12,16
4030,2020-08-26,12,16
4031,2020-08-27,12,16
4032,2020-08-28,12,16
4033,2020-08-29,7,16
4034,2020-08-30,5,16
4035,2020-08-31,15,16
4036,2020-09-01,10,16
4037,2020-09-02,13,16
4038,2020-09-03,14,16
4039,2020-09-04,14,16
4040,2020-09-05,4,16
4041,2020-09-07,13,16
4042,2020-09-08,14,16
4043,2020-09-09,14,16
4044,2020-09-10,14,16
4045,2020-09-11,13,16
4046,2020-09-12,2,16
4047,2020-09-14,8,16
4048,2020-09-15,10,16
4049,2020-09-16,9,16
4050,2020-09-17,10,16
4051,2020-09-18,11,16
4052,2020-09-19,5,16
4053,2020-09-20,3,16
4054,2020-09-21,10,16
4055,2020-09-22,14,16
4056,2020-09-23,11,16
4057,2020-09-24,14,16
4058,2020-09-25,14,16
4059,2020-09-26,4,16
4060,2020-09-27,5,16
4061,2020-09-28,13,16
4062,2020-09-29,14,16
4063,2020-09-30,16,16
4064,2020-10-01,13,16
4065,2020-10-02,12,16
4066,2020-10-03,2,16
4067,2020-10-04,2,16
4068,2020-10-05,13,16
4069,2020-10-06,14,16
4070,2020-10-07,14,16
4071,2020-10-08,14,16
4072,2020-10-09,14,16
4073,2020-10-10,1,16
4074,2020-10-12,12,16
4075,2020-10-13,14,16
4076,2020-10-14,14,16
4077,2020-10-15,15,16
4078,2020-10-16,15,16
4079,2020-10-17,2,16
4080,2020-10-18,4,16
4081,2020-10-19,13,16
4082,2020-10-20,12,16
4083,2020-10-21,15,16
4084,2020-10-22,14,16
4085,2020-10-23,15,16
4086,2020-10-24,1,16
4087,2020-10-25,4,16
4088,2020-10-26,16,16
4089,2020-10-27,14,16
4090,2020-10-28,14,16
4091,2020-10-29,13,16
4092,2020-10-30,13,16
4093,2020-10-31,16,16
4094,2020-11-02,11,16
4095,2020-11-03,14,16
4096,2020-11-04,7,16
4097,2020-11-05,15,16
4098,2020-11-06,9,16
4099,2020-11-07,2,16
4100,2020-11-08,2,16
4101,2020-11-09,11,16
4102,2020-11-10,13,16
4103,2020-11-11,13,16
4104,2020-11-12,13,16
4105,2020-11-13,10,16
4106,2020-11-14,7,16
4107,2020-11-15,5,16
4108,2020-11-16,14,16
4109,2020-11-17,14,16
4110,2020-11-18,13,16
4111,2020-11-19,14,16
4112,2020-11-20,13,16
4113,2020-11-21,3,16
4114,2020-11-22,4,16
4115,2020-11-23,12,16
4116,2020-11-24,14,16
4117,2020-11-25,14,16
4118,2020-11-26,15,16
4119,2020-11-27,15,16
4120,2020-11-28,1,16
4121,2020-11-29,3,16
4122,2020-11-30,17,16
4123,2020-12-01,11,16
4124,2020-12-02,11,16
4125,2020-12-03,14,16
4126,2020-12-04,12,16
4127,2020-12-05,4,16
4128,2020-12-06,3,16
4129,2020-12-07,12,16
4130,2020-12-08,12,16
4131,2020-12-09,12,16
4132,2020-12-10,13,16
4133,2020-12-11,14,16
4134,2020-12-12,6,16
4135,2020-12-13,4,16
4136,2020-12-14,12,16
4137,2020-12-15,13,16
4138,2020-12-16,13,16
4139,2020-12-17,13,16
4140,2020-12-18,11,16
4141,2020-12-19,4,16
4142,2020-12-20,3,16
4143,2020-12-21,10,16
4144,2020-12-22,11,16
4145,2020-12-23,13,16
4146,2020-12-24,12,16
4147,2020-12-25,12,16
4148,2020-12-26,8,16
4149,2020-12-27,6,16
4150,2020-12-28,14,16
4151,2020-12-29,14,16
4152,2020-12-30,12,16
4153,2020-12-31,17,16
4154,2021-01-09,1,16
4155,2021-01-10,1,16
4156,2021-01-11,15,16
4157,2021-01-12,14,16
4158,2021-01-13,17,16
4159,2021-01-14,27,16
4160,2021-01-15,57,16
4161,2021-01-16,12,16
4162,2021-01-17,8,16
4163,2021-01-18,77,16
4164,2021-01-19,83,16
4165,2021-01-20,90,16
4166,2021-01-21,95,16
4167,2021-01-22,92,16
4168,2021-01-23,30,16
4169,2021-01-24,19,16
4170,2021-01-25,89,16
4171,2021-01-26,97,16
4172,2021-01-27,99,16
4173,2021-01-28,102,16
4174,2021-01-29,96,16
4175,2021-01-30,41,16
4176,2021-01-31,133,16
4177,2021-02-01,85,16
4178,2021-02-02,91,16
4179,2021-02-03,94,16
4180,2021-02-04,94,16
4181,2021-02-05,88,16
4182,2021-02-06,24,16
4183,2021-02-07,10,16
4184,2021-02-08,91,16
4185,2021-02-09,90,16
4186,2021-02-10,97,16
4187,2021-02-11,91,16
4188,2021-02-12,93,16
4189,2021-02-13,23,16
4190,2021-02-14,15,16
4191,2021-02-15,91,16
4192,2021-02-16,97,16
4193,2021-02-17,94,16
4194,2021-02-18,95,16
4195,2021-02-19,94,16
4196,2021-02-20,86,16
4197,2021-02-21,18,16
4198,2021-02-22,36,16
4199,2021-02-23,20,16
4200,2021-02-24,97,16
4201,2021-02-25,106,16
4202,2021-02-26,100,16
4203,2021-02-27,100,16
4204,2021-02-28,129,16
4205,2021-03-01,91,16
4206,2021-03-02,96,16
4207,2021-03-03,105,16
4208,2021-03-04,97,16
4209,2021-03-05,86,16
4210,2021-03-06,11,16
4211,2021-03-07,8,16
4212,2021-03-08,7,16
4213,2021-03-09,101,16
4214,2021-03-10,98,16
4215,2021-03-11,98,16
4216,2021-03-12,92,16
4217,2021-03-13,17,16
4218,2021-03-14,12,16
4219,2021-03-15,97,16
4220,2021-03-16,100,16
4221,2021-03-17,99,16
4222,2021-03-18,103,16
4223,2021-03-19,97,16
4224,2021-03-20,12,16
4225,2021-03-21,14,16
4226,2021-03-22,101,16
4227,2021-03-23,100,16
4228,2021-03-24,99,16
4229,2021-03-25,101,16
4230,2021-03-26,95,16
4231,2021-03-27,28,16
4232,2021-03-28,22,16
4233,2021-03-29,103,16
4234,2021-03-30,106,16
4235,2021-03-31,122,16
4236,2021-04-01,73,16
4237,2021-04-02,86,16
4238,2021-04-03,11,16
4239,2021-04-04,4,16
4240,2021-04-05,95,16
4241,2021-04-06,95,16
4242,2021-04-07,97,16
4243,2021-04-08,96,16
4244,2021-04-09,95,16
4245,2021-04-10,14,16
4246,2021-04-11,9,16
4247,2021-04-12,98,16
4248,2021-04-13,98,16
4249,2021-04-14,102,16
4250,2021-04-15,101,16
4251,2021-04-16,90,16
4252,2021-04-17,21,16
4253,2021-04-18,16,16
4254,2021-04-19,97,16
4255,2021-04-20,98,16
4256,2021-04-21,101,16
4257,2021-04-22,102,16
4258,2021-04-23,95,16
4259,2021-04-24,30,16
4260,2021-04-25,17,16
4261,2021-04-26,96,16
4262,2021-04-27,105,16
